gfx,cu_num,M,N,K,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,384,7168,8192,37,0,21.6494,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,2083.07,1683.1,0.0
gfx950,256,384,8192,1024,37,0,7.5727,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,850.75,1410.64,0.0
gfx950,256,384,8192,2048,37,0,9.5408,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1350.51,1579.88,0.0
gfx950,256,384,8192,3584,46,0,16.2207,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x128E,1390.11,1335.31,0.0
gfx950,256,384,8192,7168,37,0,19.9731,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,2257.89,1853.89,0.0
gfx950,256,384,8192,8192,37,0,21.9654,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,2346.4,1885.64,0.0
gfx950,256,384,8192,28672,37,0,69.2615,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,2604.46,1865.93,0.0
gfx950,256,384,9216,16384,42,0,44.5812,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2601.19,1922.81,0.0
gfx950,256,384,10240,8192,42,0,25.4148,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2534.92,2021.67,0.0
gfx950,256,384,12800,5120,38,0,23.8257,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x256E,2112.49,1829.18,0.0
gfx950,256,384,13312,16384,49,0,57.4449,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x128E,2915.9,2131.11,0.0
gfx950,256,384,14336,8192,38,0,32.5471,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x256E,2771.19,2190.77,0.0
gfx950,256,384,16384,2048,49,0,16.6778,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x128E,1545.16,1784.01,0.0
gfx950,256,384,16384,4096,38,0,20.4734,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x256E,2517.39,2291.94,0.0
gfx950,256,384,16384,6656,38,0,29.552,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x256E,2834.05,2314.12,0.0
gfx950,256,384,16384,8192,38,0,34.6005,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x256E,2979.13,2348.66,0.0
gfx950,256,384,16384,13312,38,0,53.2326,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x256E,3146.64,2332.98,0.0
gfx950,256,384,16384,26624,49,0,95.913,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x128E,3492.83,2458.46,0.0
gfx950,256,384,26624,16384,50,0,88.0544,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3804.55,2744.86,0.0
gfx950,256,384,51200,5120,54,0,72.5351,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,2775.57,2362.67,0.0
gfx950,256,384,53248,16384,44,0,191.233,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,3503.66,2511.32,0.0
gfx950,256,384,57344,8192,10,0,105.5947,a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,3416.62,2656.33,0.0
gfx950,256,416,1280,8192,21,0,15.9344,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,547.5,502.8,0.0
gfx950,256,512,512,4096,21,0,7.2567,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,295.93,361.24,0.0
gfx950,256,512,512,7168,0,0,23.2885,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,161.37,180.1,0.0
gfx950,256,512,800,5120,21,0,10.5476,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,397.65,396.1,0.0
gfx950,256,512,1024,3072,21,0,7.2108,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,446.72,472.61,0.0
gfx950,256,512,1280,8192,21,0,16.2544,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,660.59,532.21,0.0
gfx950,256,512,1536,7168,21,0,12.9046,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,873.66,690.68,0.0
gfx950,256,512,1792,7424,21,0,13.7827,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,988.42,753.66,0.0
gfx950,256,512,2048,6144,21,0,11.6892,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,1102.29,852.19,0.0
gfx950,256,512,2304,16384,29,0,30.5848,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1263.85,831.39,0.0
gfx950,256,512,2560,8192,29,0,17.993,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1193.51,845.01,0.0
gfx950,256,512,3072,1536,0,0,8.7335,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,553.25,675.36,0.0
gfx950,256,512,3072,6144,29,0,13.6979,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1410.97,1033.43,0.0
gfx950,256,512,4096,4096,29,0,10.0912,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1702.46,1350.83,0.0
gfx950,256,512,4096,8192,29,0,16.949,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,2027.24,1361.06,0.0
gfx950,256,512,4096,14336,29,0,28.388,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,2118.13,1311.27,0.0
gfx950,256,512,4608,7168,4,0,29.4314,a4w4_blockscale_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1149.21,783.81,0.0
gfx950,256,512,4608,16384,37,0,35.2309,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,2194.36,1324.45,0.0
gfx950,256,512,5120,1280,37,0,8.2567,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,812.78,1071.54,0.0
gfx950,256,512,5120,5120,37,0,17.3284,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1549.11,1134.6,0.0
gfx950,256,512,5120,6400,37,0,18.7412,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,1790.41,1241.4,0.0
gfx950,256,512,5120,25600,37,0,58.227,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,2305.08,1328.12,0.0
gfx950,256,512,6144,3072,42,0,12.4658,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,1550.43,1324.83,0.0
gfx950,256,512,6144,4096,42,0,14.0105,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,1839.32,1422.0,0.0
gfx950,256,512,6144,12288,42,0,33.2974,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2321.79,1417.11,0.0
gfx950,256,512,6144,16384,42,0,42.6302,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2417.99,1426.63,0.0
gfx950,256,512,6400,5120,42,0,19.2804,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,1740.34,1257.67,0.0
gfx950,256,512,7168,2048,1,0,13.0804,a4w4_blockscale_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1149.23,1162.38,0.0
gfx950,256,512,7168,2304,8,0,12.9047,a4w4_blockscale_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1310.49,1254.38,0.0
gfx950,256,512,7168,8192,42,0,24.4684,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2457.44,1585.61,0.0
gfx950,256,512,7168,16384,42,0,43.582,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2759.38,1612.01,0.0
gfx950,256,512,7168,18432,42,0,49.9132,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2710.53,1565.1,0.0
gfx950,256,512,8192,1024,42,0,9.0616,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,947.95,1417.53,0.0
gfx950,256,512,8192,2048,46,0,13.7717,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x128E,1247.48,1256.31,0.0
gfx950,256,512,8192,3584,46,0,16.8791,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x128E,1781.18,1421.06,0.0
gfx950,256,512,8192,4096,42,0,14.6073,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2352.23,1794.61,0.0
gfx950,256,512,8192,7168,42,0,22.9346,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2621.78,1725.94,0.0
gfx950,256,512,8192,8192,42,0,25.2603,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2720.45,1743.45,0.0
gfx950,256,512,8192,28672,42,0,77.5444,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,3101.68,1717.33,0.0
gfx950,256,512,9216,16384,49,0,53.7146,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x128E,2878.53,1659.31,0.0
gfx950,256,512,10240,8192,38,0,30.4085,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x256E,2824.85,1793.12,0.0
gfx950,256,512,12288,512,43,0,9.5274,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,676.2,1664.64,0.0
gfx950,256,512,12288,1536,8,0,12.1891,a4w4_blockscale_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1585.63,1838.8,0.0
gfx950,256,512,12288,4096,43,0,20.8203,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,2475.45,1863.44,0.0
gfx950,256,512,12288,6144,43,0,28.591,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,2703.98,1815.41,0.0
gfx950,256,512,12800,5120,47,0,26.9162,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2493.25,1753.07,0.0
gfx950,256,512,13312,16384,43,0,65.6367,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,3402.64,1933.03,0.0
gfx950,256,512,14336,8192,43,0,38.0196,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,3163.08,1985.75,0.0
gfx950,256,512,16384,512,53,0,10.2901,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x128E,834.78,2050.77,0.0
gfx950,256,512,16384,2048,43,0,14.9724,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,2294.87,2276.1,0.0
gfx950,256,512,16384,4096,43,0,22.894,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,3001.64,2244.27,0.0
gfx950,256,512,16384,6656,43,0,33.6862,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,3314.98,2167.27,0.0
gfx950,256,512,16384,8192,43,0,38.1581,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,3601.83,2253.34,0.0
gfx950,256,512,16384,13312,43,0,58.5844,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,3812.25,2206.0,0.0
gfx950,256,512,16384,16384,43,0,68.3178,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,4023.52,2271.58,0.0
gfx950,256,512,16384,26624,43,0,109.2596,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,4088.21,2212.13,0.0
gfx950,256,512,16384,53248,43,0,204.9689,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,4358.48,2276.52,0.0
gfx950,256,512,18432,7168,50,0,41.6828,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3245.74,2081.67,0.0
gfx950,256,512,20480,16384,50,0,86.5746,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3968.8,2228.57,0.0
gfx950,256,512,24576,1536,10,0,18.1666,a4w4_blockscale_256x128x384x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,2127.79,2445.88,0.0
gfx950,256,512,26624,16384,54,0,104.3943,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4278.75,2390.56,0.0
gfx950,256,512,28672,4096,54,0,36.5438,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3290.82,2438.96,0.0
gfx950,256,512,32768,512,54,0,14.2158,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,1208.51,2959.67,0.0
gfx950,256,512,51200,5120,54,0,79.3531,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3382.8,2328.98,0.0
gfx950,256,512,53248,16384,54,0,206.5008,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4326.15,2396.74,0.0
gfx950,256,512,57344,8192,54,0,114.8863,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4187.06,2573.84,0.0
gfx950,256,512,59136,8192,54,0,120.2706,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4124.61,2534.9,0.0
gfx950,256,512,106496,16384,54,0,393.8495,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4536.52,2502.63,0.0
gfx950,256,640,256,768,21,0,4.4726,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,56.27,150.19,0.0
gfx950,256,640,1280,8192,21,0,16.1806,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,829.5,587.29,0.0
gfx950,256,640,2304,16384,29,0,31.0486,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1556.22,871.74,0.0
gfx950,256,640,2560,8192,29,0,18.3344,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1464.11,893.62,0.0
gfx950,256,640,4608,16384,37,0,37.6937,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,2563.74,1297.03,0.0
gfx950,256,640,5120,1280,30,0,9.1065,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x256E,921.17,1124.47,0.0
gfx950,256,640,5120,5120,42,0,18.2902,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,1834.56,1164.51,0.0
gfx950,256,640,5120,6400,42,0,20.0998,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2086.74,1243.08,0.0
gfx950,256,640,5120,25600,42,0,65.8701,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2547.02,1218.79,0.0
gfx950,256,640,6400,5120,42,0,19.3128,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2171.77,1357.36,0.0
gfx950,256,640,7168,8192,46,0,28.4912,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x128E,2638.08,1444.54,0.0
gfx950,256,640,7936,540672,46,0,1458.2397,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x128E,3766.31,1596.83,0.0
gfx950,256,640,8192,1024,13,0,9.4548,a4w4_blockscale_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,1135.66,1587.31,0.0
gfx950,256,640,8192,2048,46,0,15.5769,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x128E,1378.63,1253.76,0.0
gfx950,256,640,8192,3584,38,0,18.5675,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x256E,2024.02,1417.14,0.0
gfx950,256,640,8192,7168,46,0,26.2059,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x128E,2868.13,1608.02,0.0
gfx950,256,640,8192,8192,46,0,29.5225,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x128E,2909.62,1580.54,0.0
gfx950,256,640,8192,28672,46,0,88.2533,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x128E,3406.65,1553.5,0.0
gfx950,256,640,9216,16384,38,0,61.2521,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x256E,3155.38,1510.75,0.0
gfx950,256,640,10240,8192,51,0,34.6221,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_224x128E,3101.32,1665.75,0.0
gfx950,256,640,12800,5120,43,0,29.0678,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,2885.88,1747.31,0.0
gfx950,256,640,13312,16384,47,0,74.153,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3764.82,1771.12,0.0
gfx950,256,640,14336,8192,47,0,42.5891,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3529.63,1871.18,0.0
gfx950,256,640,16384,2048,47,0,19.1148,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,2246.93,2009.13,0.0
gfx950,256,640,16384,4096,47,0,26.5896,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3230.56,2099.94,0.0
gfx950,256,640,16384,6656,47,0,38.105,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3663.21,2037.2,0.0
gfx950,256,640,16384,8192,47,0,45.9881,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3735.72,1972.29,0.0
gfx950,256,640,16384,13312,47,0,69.754,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,4002.25,1925.1,0.0
gfx950,256,640,16384,26624,47,0,119.6467,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,4666.62,2069.38,0.0
gfx950,256,640,26624,16384,47,0,143.1188,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3901.27,1798.68,0.0
gfx950,256,640,51200,5120,45,0,101.0597,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x512E,3320.26,1961.68,0.0
gfx950,256,640,53248,16384,48,0,279.1174,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x384E,4000.79,1825.78,0.0
gfx950,256,640,57344,8192,43,0,162.3674,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,3703.3,1914.81,0.0
gfx950,256,768,1280,8192,21,0,16.8204,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,957.54,615.6,0.0
gfx950,256,768,2304,16384,29,0,31.7907,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1823.87,902.93,0.0
gfx950,256,768,2560,8192,29,0,18.2695,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1763.17,961.36,0.0
gfx950,256,768,4608,16384,42,0,42.9379,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2700.74,1190.51,0.0
gfx950,256,768,5120,1280,30,0,9.2191,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x256E,1091.9,1261.8,0.0
gfx950,256,768,5120,5120,42,0,18.7867,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2143.29,1220.95,0.0
gfx950,256,768,5120,6400,42,0,20.7759,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2422.6,1285.43,0.0
gfx950,256,768,5120,25600,42,0,67.9876,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2961.23,1224.2,0.0
gfx950,256,768,6400,5120,46,0,21.2145,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x128E,2372.51,1328.36,0.0
gfx950,256,768,7168,8192,49,0,31.7305,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x128E,2842.51,1371.42,0.0
gfx950,256,768,8192,1024,13,0,11.9823,a4w4_blockscale_256x96x128x128_16x16_16x16_8x32x1_8x32x1_1x16x1x16_8_2x2_intrawave_v3,1075.33,1432.98,0.0
gfx950,256,768,8192,2048,49,0,16.0083,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x128E,1609.78,1359.17,0.0
gfx950,256,768,8192,3584,49,0,18.1697,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x128E,2482.0,1576.21,0.0
gfx950,256,768,8192,7168,49,0,29.5435,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x128E,3052.93,1512.87,0.0
gfx950,256,768,8192,8192,49,0,32.5122,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x128E,3170.48,1515.83,0.0
gfx950,256,768,8192,28672,49,0,97.7048,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x128E,3692.52,1443.47,0.0
gfx950,256,768,9216,16384,43,0,65.8922,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,3519.81,1456.09,0.0
gfx950,256,768,10240,8192,43,0,37.1829,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x256E,3465.28,1635.63,0.0
gfx950,256,768,12800,5120,47,0,32.7883,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x256E,3070.1,1658.97,0.0
gfx950,256,768,13312,16384,52,0,85.5076,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_224x256E,3917.87,1588.05,0.0
gfx950,256,768,14336,8192,50,0,49.5292,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3642.07,1693.67,0.0
gfx950,256,768,16384,2048,50,0,20.4289,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,2522.88,2091.62,0.0
gfx950,256,768,16384,4096,50,0,30.2755,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3404.71,1991.48,0.0
gfx950,256,768,16384,6656,50,0,45.6941,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3665.76,1799.96,0.0
gfx950,256,768,16384,8192,50,0,52.9874,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,3890.71,1800.81,0.0
gfx950,256,768,16384,13312,52,0,77.5727,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_224x256E,4318.63,1796.12,0.0
gfx950,256,768,16384,26624,50,0,138.9553,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,4821.8,1824.28,0.0
gfx950,256,768,26624,16384,50,0,165.2907,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_192x256E,4053.55,1604.99,0.0
gfx950,256,768,51200,5120,54,0,111.9765,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3595.87,1890.41,0.0
gfx950,256,768,53248,16384,54,0,289.4301,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4629.89,1811.45,0.0
gfx950,256,768,57344,8192,54,0,167.4114,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,4310.07,1947.94,0.0
gfx950,256,768,547328,2048,54,0,526.8722,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_256x256E,3267.86,2660.88,0.0
gfx950,256,832,1280,8192,29,0,18.4303,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,946.72,584.94,0.0
gfx950,256,864,1280,8192,29,0,18.3432,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,987.8,599.33,0.0
gfx950,256,896,13184,53504,44,0,276.8915,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x384E,4565.22,1445.67,0.0
gfx950,256,1024,512,4096,21,0,9.3769,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,458.04,447.3,0.0
gfx950,256,1024,512,7168,0,0,24.5597,a4w4_blockscale_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,306.04,266.84,0.0
gfx950,256,1024,800,5120,21,0,11.0407,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,759.79,571.33,0.0
gfx950,256,1024,1024,3072,21,0,9.0159,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_32x128E,714.57,581.51,0.0
gfx950,256,1024,1280,8192,29,0,18.2932,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1173.92,659.19,0.0
gfx950,256,1024,1536,7168,29,0,15.7978,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1427.32,779.9,0.0
gfx950,256,1024,2048,6144,29,0,14.261,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_64x128E,1807.01,955.86,0.0
gfx950,256,1024,2304,16384,37,0,36.3864,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,2124.68,878.94,0.0
gfx950,256,1024,2560,8192,37,0,21.1445,_ZN5aiter41f4gemm_bf16_per1x32Fp4_BpreShuffle_96x128E,2031.25,942.23,0.0
gfx950,256,1024,3072,1536,8,0,10.7099,a4w4_blockscale_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,902.31,881.16,0.0
gfx950,256,1024,3072,6144,42,0,19.4604,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,1986.33,969.89,0.0
gfx950,256,1024,4096,4096,42,0,14.6518,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2345.09,1288.19,0.0
gfx950,256,1024,4096,8192,42,0,24.7357,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2778.15,1186.95,0.0
gfx950,256,1024,4096,14336,42,0,41.0531,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_128x128E,2929.35,1098.3,0.0
gfx950,256,1024,4608,7168,5,0,42.7675,a4w4_blockscale_256x96x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x2_intrawave_v3,1581.71,692.64,0.0
gfx950,256,1024,4608,16384,46,0,49.665,_ZN5aiter42f4gemm_bf16_per1x32Fp4_BpreShuffle_160x128E,3113.24,1118.99,0.0
