gfx,cu_num,M,N,K,q_dtype_w,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,16384,1280,8192,torch.float8_e4m3fn,4,0,174.2513,a8w8_rowwise_256x256x160x128_32x32_2x5_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1971.85,1071.13,0.0
gfx950,256,16384,2304,16384,torch.int8,15,0,878.7062,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1407.7,434.37,0.0
gfx950,256,16384,2560,8192,torch.int8,1,0,329.1334,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2087.89,726.38,0.0
gfx950,256,16384,4608,16384,torch.int8,40,0,1632.4516,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1515.45,303.18,0.0
gfx950,256,16384,5120,640,torch.int8,43,0,99.8836,a8w8_rowwise_256x256x128x64_32x32_4x2_4x64x1_4x64x1_1x32x1x8_8x8x1_1x1_interwave_v1,1074.99,1817.46,0.0
gfx950,256,16384,5120,1280,torch.int8,1,0,153.6015,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1398.09,1271.45,0.0
gfx950,256,16384,5120,3200,torch.int8,1,0,271.2735,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1979.08,872.13,0.0
gfx950,256,16384,5120,5120,torch.int8,1,0,518.1604,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1657.78,536.27,0.0
gfx950,256,16384,5120,6400,torch.int8,1,0,543.7765,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1974.6,561.62,0.0
gfx950,256,16384,5120,25600,torch.int8,1,0,2869.8056,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1496.61,250.29,0.0
gfx950,256,16384,6400,5120,torch.int8,40,0,690.0605,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1556.01,472.96,0.0
gfx950,256,16384,7168,8192,torch.int8,1,0,815.6995,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2358.89,524.48,0.0
gfx950,256,16384,8192,1024,torch.int8,10,0,198.2601,a8w8_rowwise_256x128x192x128_32x32_2x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1386.45,1480.89,0.0
gfx950,256,16384,8192,1024,torch.float8_e4m3fn,10,0,221.8588,a8w8_rowwise_256x128x192x128_32x32_2x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1238.98,1323.37,0.0
gfx950,256,16384,8192,2048,torch.int8,1,0,299.7045,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1834.33,1063.6,0.0
gfx950,256,16384,8192,3584,torch.int8,1,0,463.2471,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2076.8,769.6,0.0
gfx950,256,16384,8192,7168,torch.int8,1,0,819.3844,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2348.28,542.6,0.0
gfx950,256,16384,8192,8192,torch.int8,1,0,933.9446,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2354.55,502.99,0.0
gfx950,256,16384,8192,28672,torch.int8,1,0,3088.0838,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2492.35,315.11,0.0
gfx950,256,16384,9216,16384,torch.int8,1,0,2949.0967,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1677.73,244.62,0.0
gfx950,256,16384,10240,8192,torch.int8,1,0,1149.3883,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2391.51,481.69,0.0
gfx950,256,16384,12800,5120,torch.int8,39,0,1303.8826,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1646.99,436.28,0.0
gfx950,256,16384,13312,16384,torch.int8,1,0,4134.6494,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1728.52,223.17,0.0
gfx950,256,16384,16384,2048,torch.int8,1,0,719.1952,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1528.81,839.8,0.0
gfx950,256,16384,16384,4096,torch.int8,39,0,1327.6342,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1656.35,505.48,0.0
gfx950,256,16384,16384,6656,torch.int8,39,0,2120.7951,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1684.94,355.99,0.0
gfx950,256,16384,16384,8192,torch.int8,1,0,2555.2385,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1721.19,315.16,0.0
gfx950,256,16384,16384,13312,torch.int8,1,0,4157.4955,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1719.02,234.05,0.0
gfx950,256,16384,16384,26624,torch.int8,1,0,9368.503,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1525.71,150.43,0.0
gfx950,256,16384,26624,16384,torch.int8,40,0,8090.2903,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1766.77,194.93,0.0
gfx950,256,16384,51200,5120,torch.int8,1,0,5290.8019,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1623.56,382.5,0.0
gfx950,256,16384,53248,16384,torch.int8,40,0,15996.8357,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1787.06,180.39,0.0
gfx950,256,16384,57344,8192,torch.int8,1,0,6467.762,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2379.98,383.91,0.0
gfx950,256,32768,100,5120,torch.int8,27,0,78.5325,a8w8_rowwise_256x32x160x256_16x16_1x5_16x16x1_16x16x1_1x32x1x8_4x4x1_1x1_intrawave_v3,427.27,2226.31,0.0
gfx950,256,32768,200,5120,torch.int8,21,0,82.0643,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,817.76,2216.6,0.0
gfx950,256,32768,800,5120,torch.int8,1,0,216.0528,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1242.45,1038.16,0.0
gfx950,256,32768,1280,8192,torch.int8,1,0,339.8668,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2021.95,1067.5,0.0
gfx950,256,32768,2304,16384,torch.int8,1,0,1717.9546,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1440.03,422.37,0.0
gfx950,256,32768,2560,8192,torch.int8,1,0,599.612,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2292.13,762.46,0.0
gfx950,256,32768,4608,16384,torch.int8,40,0,3026.9648,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1634.58,302.07,0.0
gfx950,256,32768,5120,640,torch.int8,43,0,191.0117,a8w8_rowwise_256x256x128x64_32x32_4x2_4x64x1_4x64x1_1x32x1x8_8x8x1_1x1_interwave_v1,1124.27,1883.62,0.0
gfx950,256,32768,5120,1280,torch.int8,1,0,299.0856,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1436.03,1284.05,0.0
gfx950,256,32768,5120,3200,torch.int8,1,0,538.4921,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1993.98,848.27,0.0
gfx950,256,32768,5120,5120,torch.int8,40,0,999.0598,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1719.6,530.03,0.0
gfx950,256,32768,5120,6400,torch.int8,1,0,1028.2651,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2088.45,562.14,0.0
gfx950,256,32768,5120,25600,torch.int8,1,0,5734.5832,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1497.92,227.65,0.0
gfx950,256,32768,6400,5120,torch.int8,40,0,1274.1106,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1685.48,486.59,0.0
gfx950,256,32768,7168,8192,torch.int8,1,0,1620.6254,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2374.57,491.73,0.0
gfx950,256,32768,8192,1024,torch.int8,10,0,379.9256,a8w8_rowwise_256x128x192x128_32x32_2x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1447.01,1523.49,0.0
gfx950,256,32768,8192,2048,torch.int8,1,0,594.1387,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1850.6,1044.8,0.0
gfx950,256,32768,8192,3584,torch.int8,1,0,899.1908,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2139.86,760.32,0.0
gfx950,256,32768,8192,7168,torch.int8,1,0,1640.4404,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2345.89,506.25,0.0
gfx950,256,32768,8192,8192,torch.int8,1,0,1837.7153,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2393.21,474.73,0.0
gfx950,256,32768,8192,28672,torch.int8,1,0,6209.7387,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2478.87,275.58,0.0
gfx950,256,32768,9216,16384,torch.int8,1,0,5884.19,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1681.73,219.55,0.0
gfx950,256,32768,10240,8192,torch.int8,1,0,2299.333,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2390.94,445.09,0.0
gfx950,256,32768,12800,5120,torch.int8,39,0,2481.3683,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1730.89,432.09,0.0
gfx950,256,32768,13312,16384,torch.int8,40,0,8230.5195,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1736.66,197.73,0.0
gfx950,256,32768,16384,2048,torch.int8,1,0,1409.7173,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1559.9,833.08,0.0
gfx950,256,32768,16384,4096,torch.int8,39,0,2546.0869,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1727.37,500.8,0.0
gfx950,256,32768,16384,6656,torch.int8,39,0,4073.3594,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1754.53,343.92,0.0
gfx950,256,32768,16384,8192,torch.int8,39,0,4965.434,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1771.47,297.33,0.0
gfx950,256,32768,16384,13312,torch.int8,1,0,8271.2663,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1728.11,208.92,0.0
gfx950,256,32768,16384,26624,torch.int8,1,0,19064.3766,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1499.51,124.96,0.0
gfx950,256,32768,26624,16384,torch.int8,40,0,16029.2644,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1783.44,169.56,0.0
gfx950,256,35200,256,19968,torch.float8_e4m3fn,1,0,245.3664,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1466.67,2958.87,0.0
